population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,cause_group
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1990,234031.31030388875,258107.91608782316,210095.0218796181,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,578.1892095871466,637.6719926800508,519.0530894393418,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,659.9920000616809,766.910841660772,571.4966068184747,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1996,108187.97982037847,111502.14144274086,105162.29448018003,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1996,920.5797402900783,948.7801933409544,894.8339538422318,All
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,1996,1295.7924244093565,1339.7856430901534,1257.0572138985706,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1996,60156.2531145882,66097.09790179301,55300.17600465555,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,511.8741283550676,562.4252280279579,470.5533992674874,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,543.0155932957318,628.9806868105481,474.82939884886656,CMNN
1,All Population,1,Deaths,20,Vietnam,3,Both,22,All ages,687,Injuries,1,Number,1991,63462.257005189946,74851.83737938815,54765.95758185231,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,22,All ages,687,Injuries,3,Rate,1991,90.76620016183033,107.05602313360365,78.32841286313207,Injuries
1,All Population,1,Deaths,20,Vietnam,3,Both,27,Age-standardized,687,Injuries,3,Rate,1991,104.43064769892555,124.16342170150936,89.52878122004877,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,294,All causes,1,Number,1993,69414.67435535617,71694.23175472052,67094.62893079044,All
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,294,All causes,3,Rate,1993,1539.1018006532745,1589.645449105662,1487.6604285845017,All
1,All Population,1,Deaths,12,Lao PDR,3,Both,27,Age-standardized,294,All causes,3,Rate,1993,1944.8149559677008,2018.921726189083,1879.6016900283796,All
