population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,cause_group
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1991,45.77450427014726,51.3379956618821,40.085612861612006,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1996,35304.32964466994,40033.205949595074,30663.0242058493,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1996,300.4072233289237,340.64559110212366,260.91400270894144,NCD
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,1992,511000.0249342853,527460.5726847105,494034.79157015984,All
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,1992,1229.969512338536,1269.5898076448225,1189.1344462144866,All
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1992,220940.49113926027,247962.45550515244,196573.0039557985,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1992,531.8004987912472,596.8419678945411,473.1483170583554,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1994,34415.35047852801,39335.45289664843,30117.094259929658,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1994,303.4135647945531,346.790307819954,265.51915943323183,NCD
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,294,All causes,1,Number,1998,364218.6232732438,367599.1030301376,361002.80725774536,All
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,294,All causes,3,Rate,1998,585.9052604009519,591.3433153099598,580.7320940674214,All
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1998,79238.75658754887,89035.10719989474,71956.58062434518,CMNN
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1998,127.46850749980884,143.22754064567698,115.7539357251374,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1997,836.3716775538828,859.4957935512383,812.4552929964135,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1997,266.9954130687826,274.3773379572738,259.3605718308425,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1999,10618.1113854984,12898.569170904086,8054.11775267009,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1999,86.32334011837771,104.86305268007052,65.47853199833145,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1998,11459.17262393925,13801.005596805631,8829.331558533708,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1998,94.6268665148733,113.9651139953775,72.9103231292204,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1993,12889.4575299723,15871.611388918913,10183.582232393595,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1993,116.0953794095487,142.9556474159403,91.7235531649729,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,1,Number,1993,509450.5380710668,526055.9152759427,492755.4107907992,All
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,294,All causes,3,Rate,1993,1211.1386728891216,1250.615350226405,1171.4486288379417,All
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1993,214280.5649190361,241540.18490566692,190425.43599684752,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,509.418402038806,574.2238689229423,452.70657817105297,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,1,Number,1998,105014.70890080406,107996.96517351668,102095.92427746645,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,294,All causes,3,Rate,1998,867.1841473523949,891.8108438419455,843.0815832317323,All
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1998,57285.37772656223,62785.771908142815,51666.89098100837,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1998,473.0477469255583,518.4685711927721,426.6517449859047,CMNN
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,687,Injuries,1,Number,1990,33813.26213287677,40357.30432770065,27315.985911832413,Injuries
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,687,Injuries,3,Rate,1990,83.53781073474661,99.70528242567995,67.48587735097418,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1995,35038.61625089171,39928.95315250084,30580.22812536089,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1995,302.95882630535806,345.24276575492394,264.4097002767241,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,1,Number,1992,1025.7414380661662,1044.877382555365,1005.8918328043596,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,294,All causes,3,Rate,1992,371.9273932614906,378.8659663631902,364.7300512527563,All
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1992,120.85175317690448,135.43646895075534,106.28919053255252,CMNN
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1992,43.82008551288319,49.10841171081357,38.53979190036012,CMNN
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1991,12923.252548590766,15604.690141269595,9872.20568719061,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1991,122.13788380155545,147.48019696028433,93.3023870386736,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1992,12712.805667422728,15176.681188146456,9789.472073621797,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1992,117.20842292502424,139.92464872305024,90.25612544035616,Injuries
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1996,823.3686029918964,845.2865632694296,798.7766540757946,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1996,269.2772806008357,276.4454052031158,261.2346456196864,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,1,Number,1998,849.2575024120702,872.0948552918106,826.4128755777588,NCD
1,All Population,1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,1998,264.8330509912423,271.9546670176269,257.7091666497983,NCD
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,1,Number,1995,12904.090944283984,15584.771036448125,10173.49871845206,Injuries
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,687,Injuries,3,Rate,1995,111.57427619358072,134.75258005715054,87.96441072591904,Injuries
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,294,All causes,1,Number,1996,67877.21041090405,70018.08622301913,65697.46087226698,All
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,294,All causes,3,Rate,1996,1385.8236164060545,1429.5330770963385,1341.3204853815623,All
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1996,44841.71977051477,47925.3274652246,41976.124965692376,CMNN
1,All Population,1,Deaths,12,Lao PDR,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,915.5166201152368,978.4734850363355,857.0108428221935,CMNN
