population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,1999,1516657.9028899209,1623171.6311149988,1414377.110485054
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,1999,1729360.4678837368,1850812.135084611,1612735.381454053
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,1999,3246018.3707736577,3473983.7661996097,3027112.4919391074
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2000,1722838.8500657182,1855905.7180096377,1600390.9370861195
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2000,1955076.6312883268,2106080.843844808,1816122.8033041784
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2000,3677915.481354045,3961986.5618544463,3416513.7403902984
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2001,1817056.5653375848,1957688.8942459223,1671115.2106188412
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2001,2045755.573132798,2204088.2173195938,1881445.6966755665
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2001,3862812.138470383,4161777.111565517,3552560.907294409
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2002,1930873.93584946,2089984.6228194623,1766086.3513016433
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2002,2156029.441831095,2333693.720812818,1972026.2931340672
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2002,4086903.377680556,4423678.343632281,3738112.644435711
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2003,2060978.454485846,2260437.379657753,1875984.0567454856
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2003,2279558.769617107,2500171.625158798,2074944.499739028
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2003,4340537.224102953,4760609.004816551,3950928.5564845135
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2004,2199013.230459785,2422171.874589061,1977417.339573337
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2004,2407498.578279427,2651814.579215749,2164893.493020281
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2004,4606511.808739212,5073986.45380481,4142310.8325936175
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2005,2333815.7566738715,2561750.95182095,2122691.6634297394
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2005,2529510.6390993907,2776558.633141322,2300683.389774298
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2005,4863326.395773262,5338309.584962272,4423375.053204036
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2006,2459458.0560809127,2694147.642860216,2228158.021367682
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2006,2643081.970307076,2895293.5556608173,2394513.0020457907
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2006,5102540.026387989,5589441.198521033,4622671.023413473
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2007,2569262.6750406246,2759123.755157237,2370638.099172
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2007,2744164.72652262,2946950.5623411606,2532018.8217016663
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2007,5313427.401563245,5706074.317498397,4902656.920873665
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2008,2657923.8938563275,2846444.7295597764,2457805.5286784777
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2008,2827569.167957108,3028122.578754427,2614678.001047927
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2008,5485493.061813436,5874567.308314202,5072483.529726405
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2009,2726506.4315392263,2911241.787758209,2548542.615110968
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2009,2891261.9740459085,3087160.3972145766,2702544.276833424
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2009,5617768.405585135,5998402.184972785,5251086.891944392
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2010,2779830.769164658,2978028.5096066203,2579056.266342897
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2010,2934446.701974969,3143668.3251867946,2722504.995241856
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2010,5714277.471139627,6121696.834793414,5301561.261584753
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2011,2824393.369994238,3055977.0799382534,2602409.8182703345
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2011,2961553.254354529,3204383.271280109,2728789.604288871
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2011,5785946.624348768,6260360.351218362,5331199.422559205
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2012,2867694.516079804,3128828.1858669063,2617465.4284653
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2012,2980774.30390233,3252205.0746558243,2720678.108066984
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2012,5848468.819982134,6381033.260522731,5338143.536532285
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2013,2914394.6483670804,3181551.5976346014,2649086.2615441177
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2013,2999747.925920432,3274729.045896582,2726669.506857525
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2013,5914142.574287512,6456280.643531184,5375755.768401643
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2014,2966407.1999767367,3243110.319262466,2684771.2068199413
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2014,3025041.650646841,3307214.1253865864,2737838.7981095104
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2014,5991448.850623578,6550324.444649053,5422610.00492945
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2015,3022471.146565594,3307237.2351205787,2738535.463649023
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2015,3060596.884061241,3348955.039045792,2773079.609530529
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2015,6083068.030626834,6656192.27416637,5511615.073179552
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2016,3079861.866866838,3355111.043077264,2812740.668253745
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2016,3101232.833665447,3378391.9465095312,2832258.097941427
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2016,6181094.7005322855,6733502.989586794,5644998.766195173
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2017,3137722.1580925933,3404242.2224878846,2882406.5130698546
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2017,3144401.364752568,3411488.765100322,2888542.2344017127
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2017,6282123.522845161,6815730.987588208,5770948.747471567
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2018,3190306.2846155963,3427992.6574247545,2955782.1371467183
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2018,3184163.6751039894,3421392.4070335133,2950091.0799722304
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2018,6374469.959719585,6849385.064458268,5905873.21711895
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2019,3231901.3450959865,3454325.1176880314,2997639.392758762
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2019,3215252.0553074586,3436530.001511157,2982196.91429101
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2019,6447153.400403446,6890855.119199188,5979836.307049771
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2020,3260291.2838782733,3499530.437869766,2994331.411849879
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2020,3236250.7784152795,3473725.847640195,2972252.02249576
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2020,6496542.062293553,6973256.285509961,5966583.434345638
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2021,3282470.3490041867,3531453.563065904,3020385.557653818
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2021,3255569.7013425627,3502512.4370440813,2995632.758983953
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2021,6538040.05034675,7033966.0001099855,6016018.316637772
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2022,3301941.6981912665,3581567.470829707,3038166.538711202
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2022,3276808.3868012405,3554305.738571363,3015040.9984528697
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2022,6578750.084992507,7135873.209401071,6053207.537164072
1,All Population,44,Population,20,Vietnam,1,Male,14,45-49 years,1,Number,2023,3329372.753997812,3637556.8025221694,3023499.381035624
1,All Population,44,Population,20,Vietnam,2,Female,14,45-49 years,1,Number,2023,3308794.1874790424,3615073.3769169655,3004811.39151646
1,All Population,44,Population,20,Vietnam,3,Both,14,45-49 years,1,Number,2023,6638166.941476855,7252630.179439136,6028310.772552084
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1990,874341.7214368823,943973.9085051636,803760.4483347192
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1990,1092043.9127451368,1179013.8058140408,1003888.6208778444
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1990,1966385.6341820192,2122987.7143192044,1807649.069212564
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1991,863239.4203644197,935458.2465885964,794830.0245871
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1991,1083811.5641511874,1174483.5111970543,997922.4208950156
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1991,1947050.9845156071,2109941.757785652,1792752.4454821155
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1992,854326.3622304914,925657.526099048,782017.5786748538
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1992,1074166.1882162767,1163852.6684434272,983250.5219786946
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1992,1928492.550446768,2089510.1945424755,1765268.1006535485
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1993,849854.805611067,927252.5007552512,772260.3989699847
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1993,1065843.0402444543,1162911.1442967406,968528.2310155652
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1993,1915697.8458555213,2090163.645051992,1740788.6299855502
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1994,851464.4234490448,940866.4056245568,765244.140496336
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1994,1060911.1854583148,1172304.6392305167,953482.0785234864
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1994,1912375.60890736,2113171.0448550736,1718726.2190198223
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1995,852725.5397818601,930260.2997951956,769452.1137456216
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1995,1057872.1284239425,1154060.0080823016,954564.9887496168
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1995,1910597.6682058023,2084320.307877497,1724017.1024952389
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1996,862523.359870543,935891.8359003012,790084.5857693916
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1996,1065804.5740533182,1156464.6778626502,976293.2861649414
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1996,1928327.9339238608,2092356.5137629516,1766377.8719343331
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1997,884846.7568868644,958246.2483009244,811233.3594637479
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1997,1086804.1355760235,1176956.323169086,996389.2200773016
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1997,1971650.892462888,2135202.5714700106,1807622.5795410497
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1998,924838.5231616904,992242.261173882,859267.3976538515
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1998,1122253.803382144,1204045.488581151,1042685.9186646572
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1998,2047092.3265438343,2196287.749755033,1901953.3163185085
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,1999,989529.2072665624,1059023.0890791554,922797.0646824418
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,1999,1170314.8315384863,1252505.1499133457,1091390.818348142
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,1999,2159844.038805049,2311528.238992501,2014187.883030584
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2000,988591.9172848486,1064947.7703599934,918329.3868947242
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2000,1156833.7171044897,1246184.0585256536,1074613.6799150144
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2000,2145425.6343893385,2311131.828885647,1992943.0668097388
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2001,1118483.3869790996,1205049.1695511648,1028649.650462586
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2001,1296356.9431462854,1396689.3705945667,1192236.8556977871
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2001,2414840.330125385,2601738.5401457315,2220886.5061603724
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2002,1244342.67866043,1346880.8168329005,1138146.0903906722
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2002,1431221.223543658,1549158.7998173237,1309075.7618423626
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2002,2675563.902204088,2896039.616650224,2447221.8522330346
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2003,1364176.1251869574,1496199.3897110147,1241727.0330378124
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2003,1564161.8340443552,1715539.466126995,1423761.930383218
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2003,2928337.959231313,3211738.85583801,2665488.963421031
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2004,1476042.5180379332,1625833.179794723,1327300.822335401
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2004,1702471.188719493,1875240.118383624,1530912.1391661963
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2004,3178513.7067574263,3501073.298178347,2858212.9615015974
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2005,1674800.5477887958,1838372.1530455595,1523292.9808330312
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2005,1926645.87375862,2114814.2850647285,1752355.6102977423
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2005,3601446.421547416,3953186.4381102873,3275648.591130773
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2006,1765961.7583795085,1934475.644728341,1599881.6680907155
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2006,2018558.9104128196,2211176.4488185574,1828723.2899618784
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2006,3784520.668792328,4145652.0935468986,3428604.9580525937
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2007,1875547.709829695,2014145.2605814396,1730552.8550780672
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2007,2129575.6482597734,2286945.1288880017,1964942.3999644967
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2007,4005123.358089469,4301090.389469442,3695495.255042564
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2008,2000362.9152955543,2142244.3624556395,1849753.1264687784
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2008,2253245.814192284,2413063.702476706,2083596.160294268
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2008,4253608.729487838,4555308.064932345,3933349.2867630464
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2009,2131830.4691515374,2276273.356416197,1992682.186983696
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2009,2380109.835213751,2541374.9740604223,2224755.9270427185
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2009,4511940.3043652885,4817648.330476619,4217438.114026415
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2010,2258671.565461793,2419711.4408530425,2095538.015886216
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2010,2499161.520116878,2677347.966493796,2318658.477543706
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2010,4757833.085578672,5097059.407346838,4414196.493429922
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2011,2375967.70114362,2570783.133293964,2189228.2211956787
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2011,2608755.833166853,2822658.528379632,2403720.340738965
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2011,4984723.534310473,5393441.661673595,4592948.561934643
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2012,2477897.5800169944,2703536.1495362343,2261681.3662002413
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2012,2705548.629553994,2951917.2153504724,2469468.0563709587
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2012,5183446.209570988,5655453.364886707,4731149.4225712
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2013,2559462.648991521,2794083.6648693327,2326465.066828777
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2013,2784531.6927810065,3039784.354804287,2531045.222826408
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2013,5343994.341772527,5833868.01967362,4857510.289655186
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2014,2622249.517599709,2866849.996276752,2373288.468961506
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2014,2844045.6376980706,3109335.008404897,2574026.86961976
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2014,5466295.15529778,5976185.004681649,4947315.338581267
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2015,2671264.308135486,2922940.9831597097,2420321.5467983107
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2015,2883562.9105299334,3155241.5771954176,2612676.485306472
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2015,5554827.218665419,6078182.560355127,5032998.032104782
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2016,2712385.213899489,2954792.772408167,2477135.8355972283
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2016,2907285.317961473,3167111.2203457374,2655131.951215141
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2016,5619670.531860962,6121903.992753904,5132267.786812369
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2017,2752854.103783565,2986683.2371626804,2528855.073356903
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2017,2923466.394057698,3171787.441092461,2685584.685450688
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2017,5676320.497841263,6158470.678255141,5214439.758807591
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2018,2797186.8411442083,3005584.7612897283,2591561.487116624
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2018,2939951.523545476,3158985.7953443923,2723831.325938052
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2018,5737138.3646896845,6164570.5566341225,5315392.813054676
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2019,2846998.8738732296,3042933.143665545,2640636.289350832
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2019,2963243.1095555937,3167177.4631010178,2748454.6485316693
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2019,5810241.983428824,6210110.606766563,5389090.937882502
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2020,2901049.3883998743,3113927.484538181,2664394.8514564545
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2020,2997419.303634421,3217368.993990383,2752903.3432501247
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2020,5898468.692034296,6331296.478528564,5417298.194706579
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2021,2955542.908615188,3179727.895665436,2719561.2350057173
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2021,3036723.386412795,3267066.1065518563,2794259.957806888
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2021,5992266.295027983,6446794.002217293,5513821.192812604
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2022,3010455.457601651,3265396.6438093283,2769965.636454449
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2022,3078695.3137900494,3339415.409577465,2832754.161094852
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2022,6089150.7713917,6604812.0533867935,5602719.797549301
1,All Population,44,Population,20,Vietnam,1,Male,15,50-54 years,1,Number,2023,3062480.5111451964,3345959.626338403,2781126.8410131424
1,All Population,44,Population,20,Vietnam,2,Female,15,50-54 years,1,Number,2023,3118880.527745654,3407580.321648357,2832345.32205499
1,All Population,44,Population,20,Vietnam,3,Both,15,50-54 years,1,Number,2023,6181361.03889085,6753539.947986761,5613472.163068133
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1990,909313.491107008,981730.8144075818,835909.120392739
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1990,1073426.5302649827,1158913.7432469183,986774.1273998526
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1990,1982740.021371991,2140644.5576545005,1822683.247792592
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1991,900007.4790674605,975302.3302963276,828684.3138069096
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1991,1078979.949912798,1169247.6829007424,993473.699053428
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1991,1978987.4289802583,2144550.01319707,1822158.0128603375
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1992,884847.8933446794,958727.4233104046,809955.8174025578
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1992,1079334.6917080404,1169452.7111991365,987981.571803084
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1992,1964182.58505272,2128180.1345095406,1797937.389205641
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1993,865953.6322683017,944817.474417326,786889.3523102269
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1993,1074652.3433417017,1172522.7253255264,976533.2171374433
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1993,1940605.9756100036,2117340.199742852,1763422.56944767
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1994,845924.5432104314,934744.8495569746,760265.2350072751
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1994,1065561.6985094897,1177443.4464176034,957661.675186254
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1994,1911486.241719921,2112188.2959745782,1717926.9101935292
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1995,831524.2394693606,907131.2540886496,750321.2391810089
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1995,1059275.865073988,1155591.380623622,955831.6426518748
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1995,1890800.1045433483,2062722.634712272,1706152.8818328837
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1996,818583.9978960162,888214.8777332783,749835.458360453
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1996,1050251.377746577,1139588.4863032484,962046.3205369656
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1996,1868835.3756425928,2027803.3640365268,1711881.7788974186
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1997,808647.0470097901,875725.6473685964,741372.9614314075
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1997,1040307.600026502,1126602.8236477936,953760.8887377916
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1997,1848954.647036292,2002328.4710163896,1695133.8501691993
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1998,803724.1238312579,862300.847140316,746740.0189550346
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1998,1032152.11787828,1107377.0454735951,958972.4498934228
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1998,1835876.2417095376,1969677.8926139115,1705712.468848457
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,1999,805391.1471938693,861953.1534337946,751076.9577026928
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,1999,1027937.1394390272,1100128.3810460144,958614.8321712646
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,1999,1833328.2866328969,1962081.534479809,1709691.7898739574
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,2000,807512.271841777,869882.0801591163,750119.6768299637
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,2000,1026226.0817852832,1105488.6840305943,953288.7655905356
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,2000,1833738.3536270603,1975370.7641897108,1703408.4424204994
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,2001,817995.8736422615,881305.2207160823,752296.5287616497
1,All Population,44,Population,20,Vietnam,2,Female,16,55-59 years,1,Number,2001,1035489.2621792812,1115631.6580065645,952321.4023547962
1,All Population,44,Population,20,Vietnam,3,Both,16,55-59 years,1,Number,2001,1853485.1358215425,1996936.8787226467,1704617.931116446
1,All Population,44,Population,20,Vietnam,1,Male,16,55-59 years,1,Number,2002,840266.635751113,909507.5111754914,768555.3206254934
