country,year,age_name,ncd_rate_per_100k,q5
Indonesia,2006,45-49 years,373.6558833029477,0.018509885970345228
Indonesia,2006,50-54 years,627.120676757738,0.030872021758436147
Indonesia,2006,55-59 years,912.4752081297526,0.04460620891245582
Indonesia,2006,60-64 years,1514.68580227486,0.07297108350953052
Indonesia,2006,65-69 years,1999.371250894534,0.09520958011255702
Indonesia,2007,30-34 years,77.01443300932857,0.003843321869100899
Indonesia,2007,35-39 years,113.51929478924008,0.0056599020372658385
Indonesia,2007,40-44 years,208.48862326073484,0.010370378514556924
Indonesia,2007,45-49 years,389.29569146157115,0.01927717157711515
Indonesia,2007,50-54 years,647.7542348993596,0.03187158784497918
Indonesia,2007,55-59 years,933.2555316203841,0.04559889114607348
Indonesia,2007,60-64 years,1534.3252190063254,0.07388227500584071
Indonesia,2007,65-69 years,2017.5411999663763,0.0960332824029213
Indonesia,2008,30-34 years,79.17816098623389,0.00395108705414061
Indonesia,2008,35-39 years,116.69360529348053,0.005817708031555351
Indonesia,2008,40-44 years,216.01986866128178,0.01074297602630823
Indonesia,2008,45-49 years,405.8172824363716,0.020087072096560337
Indonesia,2008,50-54 years,668.4667221056845,0.032873957440954324
Indonesia,2008,55-59 years,952.9536839803437,0.04653894765852324
Indonesia,2008,60-64 years,1554.7489419174306,0.07482894164951204
Indonesia,2008,65-69 years,2035.4577490947072,0.09684479998976786
Indonesia,2009,30-34 years,80.59907036442806,0.004021849584779433
Indonesia,2009,35-39 years,119.1610834109319,0.005940357684109422
Indonesia,2009,40-44 years,222.86477298920911,0.01108149676792137
Indonesia,2009,45-49 years,419.74169492216305,0.020769142865398084
Indonesia,2009,50-54 years,685.1364515001653,0.0336799387322641
Indonesia,2009,55-59 years,966.9624061289946,0.047206936972428754
Indonesia,2009,60-64 years,1567.0935743630223,0.07540068066387712
Indonesia,2009,65-69 years,2039.8329435123162,0.09704286628603781
Indonesia,2010,30-34 years,82.01357079471953,0.004092287961025877
Indonesia,2010,35-39 years,121.5692058948818,0.0060600424310931576
Indonesia,2010,40-44 years,229.08641353734296,0.011389093512213287
Indonesia,2010,45-49 years,430.43674175922825,0.021292707991682154
Indonesia,2010,50-54 years,696.8982056355494,0.034248222167410566
Indonesia,2010,55-59 years,977.2889013290668,0.04769905123212624
Indonesia,2010,60-64 years,1573.5639070868015,0.07570021711891606
Indonesia,2010,65-69 years,2033.2728358201202,0.0967458729070174
Indonesia,2011,30-34 years,82.89860045489648,0.004136357566413906
Indonesia,2011,35-39 years,123.16257912426369,0.006139225883871083
Indonesia,2011,40-44 years,233.4827954818278,0.011606392450222958
Indonesia,2011,45-49 years,437.1788799723962,0.02162262017684527
Indonesia,2011,50-54 years,703.0419798490789,0.03454493549632654
Indonesia,2011,55-59 years,980.1364883929474,0.04783471078338441
Indonesia,2011,60-64 years,1571.840315766557,0.07562043459357848
Indonesia,2011,65-69 years,2024.0032165368643,0.09632605471248387
Indonesia,2012,30-34 years,84.74237108177891,0.004228160944495148
Indonesia,2012,35-39 years,126.13078456455183,0.006286715519208294
Indonesia,2012,40-44 years,239.25524889192224,0.011891634047998971
Indonesia,2012,45-49 years,445.0686810045737,0.022008551129676018
Indonesia,2012,50-54 years,711.7887146370483,0.03496720419857848
Indonesia,2012,55-59 years,986.1943767126079,0.04812324694741313
Indonesia,2012,60-64 years,1571.7444334535096,0.07561599614707047
Indonesia,2012,65-69 years,2015.1387550849897,0.09592441271379129
Indonesia,2013,30-34 years,85.37980360211557,0.004259897449914807
Indonesia,2013,35-39 years,127.73097890686961,0.006366219857983566
Indonesia,2013,40-44 years,242.75128328429733,0.012064348263640182
Indonesia,2013,45-49 years,448.7800049535969,0.02219003910123552
Indonesia,2013,50-54 years,714.6996805804511,0.035107697523866985
Indonesia,2013,55-59 years,986.019294703666,0.04811490901879716
Indonesia,2013,60-64 years,1562.3683931984112,0.07518187502779987
Indonesia,2013,65-69 years,1998.3490763123807,0.09516322047237213
Indonesia,2014,30-34 years,85.53695079357149,0.004267721342915833
Indonesia,2014,35-39 years,128.55529607862937,0.0064071729036899484
Indonesia,2014,40-44 years,244.5232472575501,0.012151876952559655
Indonesia,2014,45-49 years,449.30305706179223,0.022215614267962088
Indonesia,2014,50-54 years,713.0838957707115,0.03502971661868075
Indonesia,2014,55-59 years,983.0603635845422,0.04797398509839151
Indonesia,2014,60-64 years,1549.2209904776344,0.07457280562890405
Indonesia,2014,65-69 years,1978.075692032597,0.09424327625422974
Indonesia,2015,30-34 years,86.6288059590365,0.004322079882464887
Indonesia,2015,35-39 years,130.9092650079129,0.00652411158408808
Indonesia,2015,40-44 years,247.78665332504303,0.012313057384216298
Indonesia,2015,45-49 years,452.0007443446718,0.022347509939065896
Indonesia,2015,50-54 years,713.7791329754646,0.03506327087172072
Indonesia,2015,55-59 years,984.4326969387446,0.04803934724280201
Indonesia,2015,60-64 years,1545.3689397612484,0.07439428168284933
Indonesia,2015,65-69 years,1975.4609052823694,0.09412456052549355
Indonesia,2016,30-34 years,86.3655985598383,0.004308976245177044
Indonesia,2016,35-39 years,130.94623008070943,0.006525947797490848
Indonesia,2016,40-44 years,247.85422634592385,0.012316394556193778
Indonesia,2016,45-49 years,448.33026630633105,0.022168048142140122
Indonesia,2016,50-54 years,705.8753071980336,0.0346817407497543
Indonesia,2016,55-59 years,974.2538535689156,0.047554440261469544
Indonesia,2016,60-64 years,1525.2545981905077,0.07346154107659447
Indonesia,2016,65-69 years,1955.589859714024,0.09322189802373826
Indonesia,2017,30-34 years,85.84628296548719,0.004283121895918043
Indonesia,2017,35-39 years,130.43822016407455,0.00650071247408079
Indonesia,2017,40-44 years,246.49495857378136,0.012249263386911166
Indonesia,2017,45-49 years,442.71866916183956,0.021893615648515684
Indonesia,2017,50-54 years,696.0102576721822,0.03420533134650306
Indonesia,2017,55-59 years,961.1756737937404,0.046931058886021386
Indonesia,2017,60-64 years,1499.9144531742145,0.07228518289437054
Indonesia,2017,65-69 years,1923.7107600591905,0.09177196985587038
Indonesia,2018,30-34 years,86.24468600197113,0.004302956621530956
Indonesia,2018,35-39 years,131.16774673571615,0.006536951407120984
Indonesia,2018,40-44 years,247.1043645655205,0.012279361135012578
Indonesia,2018,45-49 years,440.2674660545457,0.021773716824405532
Indonesia,2018,50-54 years,691.3919654091593,0.03398222238240933
Indonesia,2018,55-59 years,954.5250313478863,0.04661389825018176
Indonesia,2018,60-64 years,1485.9639162760463,0.07163694782528908
Indonesia,2018,65-69 years,1902.906727650591,0.0908245692843506
Indonesia,2019,30-34 years,86.25805970488585,0.0043036224322266356
Indonesia,2019,35-39 years,131.32519669204518,0.006544772496217996
Indonesia,2019,40-44 years,247.10611654329745,0.012279447661541367
Indonesia,2019,45-49 years,436.7351044498128,0.021600908348396942
Indonesia,2019,50-54 years,685.0157280506085,0.033674104128627334
Indonesia,2019,55-59 years,945.4375716864286,0.04618036234348093
Indonesia,2019,60-64 years,1470.2432864312934,0.07090593977356022
Indonesia,2019,65-69 years,1877.9402289382115,0.08968637037408683
Indonesia,2020,30-34 years,86.6672249554384,0.004323992536924339
Indonesia,2020,35-39 years,131.96098867417368,0.006576353879712731
Indonesia,2020,40-44 years,250.17664992984993,0.012431083326949121
Indonesia,2020,45-49 years,441.93093460521,0.02185508576827424
Indonesia,2020,50-54 years,693.8492425868294,0.03410093935575423
Indonesia,2020,55-59 years,958.1622670530926,0.046787366132578764
Indonesia,2020,60-64 years,1493.086265797578,0.07196795419039809
Indonesia,2020,65-69 years,1879.3803318708447,0.08975206017748108
Indonesia,2021,30-34 years,90.57367027357262,0.004518452193700153
Indonesia,2021,35-39 years,139.85718025825165,0.006968494164300952
Indonesia,2021,40-44 years,272.81507714136,0.01354834901006006
Indonesia,2021,45-49 years,483.3255800060848,0.023877760686972307
Indonesia,2021,50-54 years,752.2376618516774,0.036917612627482776
Indonesia,2021,55-59 years,1036.8093740500622,0.05053070108835978
Indonesia,2021,60-64 years,1607.9666114542886,0.07729128541511712
Indonesia,2021,65-69 years,1970.0895704268348,0.09388064645994984
Indonesia,2022,30-34 years,83.6466075755459,0.004173602686125729
Indonesia,2022,35-39 years,130.312237280605,0.006494454192636278
Indonesia,2022,40-44 years,249.182570876383,0.012381994115661233
Indonesia,2022,45-49 years,428.2970709102306,0.02118798475033505
Indonesia,2022,50-54 years,674.3457104871304,0.03315828189527645
Indonesia,2022,55-59 years,934.2081069158445,0.045644371791719596
Indonesia,2022,60-64 years,1459.0377292489727,0.07038454383709127
Indonesia,2022,65-69 years,1856.6443899978012,0.08871444030240852
Indonesia,2023,30-34 years,83.46840089308904,0.0041647294619459275
Indonesia,2023,35-39 years,130.75675662209596,0.006516535803951388
Indonesia,2023,40-44 years,249.80489971559385,0.012412725991492147
Indonesia,2023,45-49 years,422.04654840336946,0.020881998040252116
Indonesia,2023,50-54 years,666.5203895108056,0.032779809195709914
Indonesia,2023,55-59 years,931.8773098343993,0.0455330842893201
Indonesia,2023,60-64 years,1446.7441397723599,0.06981219730521906
Indonesia,2023,65-69 years,1847.2668353784256,0.08828614029419542
Lao PDR,1990,30-34 years,96.55884626413139,0.004816315865625857
Lao PDR,1990,35-39 years,172.17782706078356,0.008571993671938848
Lao PDR,1990,40-44 years,280.10638863231827,0.013907926951820004
Lao PDR,1990,45-49 years,347.2348957698111,0.017212326776138844
Lao PDR,1990,50-54 years,510.21525171964515,0.02518946140124431
Lao PDR,1990,55-59 years,813.3576196473268,0.0398574225246188
Lao PDR,1990,60-64 years,1417.462221680016,0.06844756514019558
Lao PDR,1990,65-69 years,2435.6971491757718,0.11479472768473559
Lao PDR,1991,30-34 years,99.82128834106695,0.004978640060427889
Lao PDR,1991,35-39 years,177.7683634865552,0.008849090963853064
Lao PDR,1991,40-44 years,287.66688627391505,0.01428064261382799
Lao PDR,1991,45-49 years,353.4141979648725,0.017515950260421638
Lao PDR,1991,50-54 years,517.4905128102264,0.02554405548125513
Lao PDR,1991,55-59 years,820.8749994083646,0.04021839313440792
Lao PDR,1991,60-64 years,1425.301038481586,0.06881306847511225
Lao PDR,1991,65-69 years,2434.0725882531633,0.11472255382468177
Lao PDR,1992,30-34 years,103.57680305874666,0.005165464595210208
Lao PDR,1992,35-39 years,184.33923194095337,0.009174680259240363
Lao PDR,1992,40-44 years,296.63387266283775,0.014722513726590628
Lao PDR,1992,45-49 years,360.59447252851817,0.01786864030330164
Lao PDR,1992,50-54 years,525.9750450906373,0.025957428266953173
Lao PDR,1992,55-59 years,831.6660894645389,0.04073632888955893
Lao PDR,1992,60-64 years,1435.8832064667042,0.06930626767683391
Lao PDR,1992,65-69 years,2442.4729818184724,0.11509569590182836
Lao PDR,1993,30-34 years,107.11646505004664,0.005341519136305377
Lao PDR,1993,35-39 years,191.0271369485035,0.009505959442021228
Lao PDR,1993,40-44 years,306.5643845178204,0.015211635583387752
Lao PDR,1993,45-49 years,369.3226107285711,0.01829719137424514
Lao PDR,1993,50-54 years,537.1256234006058,0.02650042967479385
Lao PDR,1993,55-59 years,847.4011183490856,0.04149106651333194
Lao PDR,1993,60-64 years,1452.4894000858583,0.07007971878682151
Lao PDR,1993,65-69 years,2465.422174329319,0.11611433717570274
Lao PDR,1994,30-34 years,109.7539067606372,0.005472679140129941
Lao PDR,1994,35-39 years,196.06090118471442,0.00975522958165962
Lao PDR,1994,40-44 years,313.310046456964,0.015543751981462513
Lao PDR,1994,45-49 years,376.4450810533622,0.01864676696017545
Lao PDR,1994,50-54 years,547.3991680816991,0.02700045770198763
Lao PDR,1994,55-59 years,863.1084316908219,0.04224389503474239
Lao PDR,1994,60-64 years,1466.556614487464,0.07073442958488059
Lao PDR,1994,65-69 years,2490.0919881690947,0.11720812413691331
Lao PDR,1995,30-34 years,110.61565693739071,0.005515530246829259
Lao PDR,1995,35-39 years,197.24693095584664,0.009813952248751992
Lao PDR,1995,40-44 years,313.8623427944949,0.015570938856003368
Lao PDR,1995,45-49 years,379.59721688080043,0.018801436519634666
Lao PDR,1995,50-54 years,548.2794223099363,0.027043289141796205
Lao PDR,1995,55-59 years,864.2040104091934,0.042296382926683605
Lao PDR,1995,60-64 years,1452.5806482756147,0.07008396705627257
Lao PDR,1995,65-69 years,2468.3365716812204,0.11624361917330943
Lao PDR,1996,30-34 years,110.56365920389565,0.005512944676783437
Lao PDR,1996,35-39 years,197.3314234604537,0.009818135506641356
Lao PDR,1996,40-44 years,316.61656911673475,0.01570650496298188
Lao PDR,1996,45-49 years,383.64280702558705,0.01899991087276774
Lao PDR,1996,50-54 years,555.552609835939,0.027397116995575146
Lao PDR,1996,55-59 years,870.5019628425181,0.04259805586111648
Lao PDR,1996,60-64 years,1456.4949492796043,0.07026618873889694
Lao PDR,1996,65-69 years,2478.6027120149024,0.1166988814965818
Lao PDR,1997,30-34 years,109.2982508743346,0.005450020600744468
Lao PDR,1997,35-39 years,195.2724206592927,0.009716188442048121
Lao PDR,1997,40-44 years,316.7874312244668,0.01571491437728602
Lao PDR,1997,45-49 years,387.19793489343306,0.01917429060157227
Lao PDR,1997,50-54 years,565.2239990717826,0.027867416636709122
Lao PDR,1997,55-59 years,880.713804291723,0.04308700716469703
Lao PDR,1997,60-64 years,1464.4698730992293,0.07063733734357128
Lao PDR,1997,65-69 years,2486.86609308673,0.11706516962856818
Lao PDR,1998,30-34 years,108.10066835259516,0.00539046559429289
Lao PDR,1998,35-39 years,192.76353582564673,0.009591952325140709
Lao PDR,1998,40-44 years,317.40120269644353,0.015745122117405506
Lao PDR,1998,45-49 years,392.4113637334215,0.019429954810063675
Lao PDR,1998,50-54 years,577.881335538446,0.02848257802125971
Lao PDR,1998,55-59 years,898.4023950824629,0.04393337355350999
Lao PDR,1998,60-64 years,1483.7696547402618,0.07153494810569679
Lao PDR,1998,65-69 years,2505.2630441706247,0.11788013364684768
Lao PDR,1999,30-34 years,105.35005149192716,0.005253665725728187
Lao PDR,1999,35-39 years,186.8872434981977,0.009300906654741418
Lao PDR,1999,40-44 years,313.03788572802847,0.015530354552557938
Lao PDR,1999,45-49 years,392.40934982431867,0.019429856061608037
Lao PDR,1999,50-54 years,583.7369727601731,0.02876703903102751
Lao PDR,1999,55-59 years,905.768811919649,0.04428562709989768
Lao PDR,1999,60-64 years,1487.6266628304204,0.07171423301315111
Lao PDR,1999,65-69 years,2494.8239138762206,0.11741777864205072
Lao PDR,2000,30-34 years,100.72222841524028,0.005023462063427319
Lao PDR,2000,35-39 years,177.90821014056766,0.008856021533528474
Lao PDR,2000,40-44 years,303.96835302222473,0.015083792760046242
Lao PDR,2000,45-49 years,389.9304955896173,0.01930830238156492
Lao PDR,2000,50-54 years,583.7201686064342,0.02876622281946303
Lao PDR,2000,55-59 years,905.6247151639501,0.04427873777604134
Lao PDR,2000,60-64 years,1482.4501536292883,0.07147360621848847
Lao PDR,2000,65-69 years,2465.521246266691,0.11611873227546662
Lao PDR,2001,30-34 years,98.03924677938323,0.004889977097184751
Lao PDR,2001,35-39 years,171.66144312633094,0.008546394993862196
Lao PDR,2001,40-44 years,297.253990120259,0.014753064325084643
Lao PDR,2001,45-49 years,390.77935582301257,0.019349928971681262
Lao PDR,2001,50-54 years,589.494833692612,0.029046670135115006
Lao PDR,2001,55-59 years,920.5148310689156,0.044990383667901174
Lao PDR,2001,60-64 years,1490.3025271753727,0.07183859535366138
Lao PDR,2001,65-69 years,2462.514137500033,0.1159853196410387
Lao PDR,2002,30-34 years,93.9527129141401,0.004686627611244636
Lao PDR,2002,35-39 years,163.04685784106098,0.008119247447444553
Lao PDR,2002,40-44 years,286.8851243291447,0.014242109979155251
Lao PDR,2002,45-49 years,388.48799844794183,0.019237560884322814
Lao PDR,2002,50-54 years,591.8297732188312,0.029160044103717704
Lao PDR,2002,55-59 years,931.9169206317176,0.04553497567381141
Lao PDR,2002,60-64 years,1494.8065979547073,0.07204788842314484
Lao PDR,2002,65-69 years,2455.3096937218934,0.11566561221363433
Lao PDR,2003,30-34 years,90.16843187082607,0.004498281518774767
Lao PDR,2003,35-39 years,154.99277754149097,0.007719726331425354
Lao PDR,2003,40-44 years,277.11217629061156,0.013760280284132953
Lao PDR,2003,45-49 years,386.35185887528525,0.019132793188418713
Lao PDR,2003,50-54 years,593.3883042897701,0.029235711975640274
Lao PDR,2003,55-59 years,941.1091048222808,0.045973796284450516
Lao PDR,2003,60-64 years,1496.5730315232945,0.07212995783465818
Lao PDR,2003,65-69 years,2449.4158678929266,0.1154039846162203
Lao PDR,2004,30-34 years,86.87928822198543,0.004334549845964768
Lao PDR,2004,35-39 years,147.75137372537637,0.0073603810260751985
Lao PDR,2004,40-44 years,268.35583756258706,0.0133283732092316
Lao PDR,2004,45-49 years,384.8704582928434,0.019060130881950722
Lao PDR,2004,50-54 years,595.3590812842554,0.029331386382968824
Lao PDR,2004,55-59 years,944.8695882890934,0.04615325914039993
Lao PDR,2004,60-64 years,1493.7373195056198,0.07199820580169504
Lao PDR,2004,65-69 years,2437.173412066733,0.11486030836227838
Lao PDR,2005,30-34 years,84.70997210228437,0.004226547836381498
Lao PDR,2005,35-39 years,142.56052959262956,0.0071027123188883564
Lao PDR,2005,40-44 years,262.2929247281034,0.013029209499740617
Lao PDR,2005,45-49 years,385.6905528466085,0.019100356961429886
Lao PDR,2005,50-54 years,604.4822144178892,0.02977416193738577
Lao PDR,2005,55-59 years,948.8008260740471,0.04634083572332114
Lao PDR,2005,60-64 years,1494.3809678935206,0.07202811238706297
Lao PDR,2005,65-69 years,2431.0083625061934,0.11458640538245297
Lao PDR,2006,30-34 years,83.30425204393744,0.004156556132205073
Lao PDR,2006,35-39 years,138.64834917851127,0.006908471255552325
Lao PDR,2006,40-44 years,258.02729374703597,0.01281867548373953
Lao PDR,2006,45-49 years,387.6268853947909,0.01919532863343188
Lao PDR,2006,50-54 years,610.7700224379792,0.03007921406565405
Lao PDR,2006,55-59 years,953.9510114400806,0.0465865191455449
Lao PDR,2006,60-64 years,1500.4476542859923,0.0723099503304289
Lao PDR,2006,65-69 years,2417.3864899827313,0.11398092574862527
Lao PDR,2007,30-34 years,83.1885743842764,0.0041507962486516965
Lao PDR,2007,35-39 years,136.85576598320307,0.006819456251438166
Lao PDR,2007,40-44 years,256.5263395488979,0.012744583940759977
Lao PDR,2007,45-49 years,392.14619290352454,0.019416952544721207
Lao PDR,2007,50-54 years,620.3909910879854,0.03054579121230505
Lao PDR,2007,55-59 years,962.9616588333297,0.04701621268762314
Lao PDR,2007,60-64 years,1513.6912535683905,0.07292491743616164
Lao PDR,2007,65-69 years,2416.7550299105446,0.1139528485008506
Lao PDR,2008,30-34 years,83.28367454666311,0.004155531528947524
Lao PDR,2008,35-39 years,135.46724118255463,0.006750500267930265
Lao PDR,2008,40-44 years,254.90429971081667,0.012664509040338117
Lao PDR,2008,45-49 years,393.74184272128167,0.019495190331926714
Lao PDR,2008,50-54 years,624.5101070176729,0.03074548371771218
Lao PDR,2008,55-59 years,963.0028802256966,0.04701817799058733
Lao PDR,2008,60-64 years,1511.70440960836,0.07283268326888831
Lao PDR,2008,65-69 years,2394.692779856675,0.11297134725290352
Lao PDR,2009,30-34 years,84.70360436473281,0.004226230793709031
Lao PDR,2009,35-39 years,136.4753676664487,0.006800565640917833
Lao PDR,2009,40-44 years,256.5298200348323,0.012744755754241032
Lao PDR,2009,45-49 years,398.7880390698626,0.019742574390310557
Lao PDR,2009,50-54 years,633.1351096494005,0.03116348802231832
Lao PDR,2009,55-59 years,972.4163849864862,0.047466879954037
Lao PDR,2009,60-64 years,1517.9185714105129,0.07312113052101607
Lao PDR,2009,65-69 years,2394.5088991767734,0.11296316251104258
Lao PDR,2010,30-34 years,85.54523040250812,0.0042681335584093365
Lao PDR,2010,35-39 years,136.9614665218243,0.006824705284980959
Lao PDR,2010,40-44 years,257.427770636596,0.012789081910710723
Lao PDR,2010,45-49 years,401.50063412631755,0.019875530751309677
Lao PDR,2010,50-54 years,638.3481684681053,0.03141604899007234
Lao PDR,2010,55-59 years,981.9590425774984,0.047921527692578535
Lao PDR,2010,60-64 years,1516.3713646408892,0.07304932077625496
Lao PDR,2010,65-69 years,2387.445550658835,0.11264871093991775
Lao PDR,2011,30-34 years,87.41099358017459,0.004361019652487564
Lao PDR,2011,35-39 years,138.94035749764845,0.006922970873679052
Lao PDR,2011,40-44 years,259.6875092354204,0.0129006222005995
Lao PDR,2011,45-49 years,404.16756800548416,0.020006231650495827
Lao PDR,2011,50-54 years,643.3009898304324,0.03165594202062456
Lao PDR,2011,55-59 years,987.2860215229623,0.04817523272970674
Lao PDR,2011,60-64 years,1516.9901581344536,0.07307804117573916
Lao PDR,2011,65-69 years,2388.6911734004007,0.11270417214010814
Lao PDR,2012,30-34 years,88.62955872359957,0.004421680646068037
Lao PDR,2012,35-39 years,139.99721756057343,0.006975447297705691
Lao PDR,2012,40-44 years,260.63219892767904,0.012947248202159173
Lao PDR,2012,45-49 years,404.1872293387526,0.020007195147598935
Lao PDR,2012,50-54 years,645.0077341001319,0.0317385957124071
Lao PDR,2012,55-59 years,988.2671224069206,0.04822195187981821
Lao PDR,2012,60-64 years,1512.772981525996,0.07288229009414571
Lao PDR,2012,65-69 years,2385.8134963759967,0.11257603898908226
Lao PDR,2013,30-34 years,92.90945025314598,0.004634707309951004
Lao PDR,2013,35-39 years,145.52380839586817,0.007249814902922449
Lao PDR,2013,40-44 years,268.23290303762917,0.013322308117344531
Lao PDR,2013,45-49 years,412.78854254605403,0.020428609726422402
Lao PDR,2013,50-54 years,659.0274734287399,0.03241727677128647
Lao PDR,2013,55-59 years,1007.0577113324715,0.049116311558932785
Lao PDR,2013,60-64 years,1530.791145024241,0.07371837149351504
Lao PDR,2013,65-69 years,2418.3127763012003,0.11402211064143473
Lao PDR,2014,30-34 years,96.04758895448872,0.004790875646354109
Lao PDR,2014,35-39 years,149.26241769910803,0.007435375332489709
Lao PDR,2014,40-44 years,272.5968576586276,0.013537585302587108
Lao PDR,2014,45-49 years,415.8323011603961,0.020577693318885676
Lao PDR,2014,50-54 years,663.4106734436557,0.032629366915201435
Lao PDR,2014,55-59 years,1011.2164561053468,0.04931414103201061
Lao PDR,2014,60-64 years,1530.1784299771562,0.07368995211793497
Lao PDR,2014,65-69 years,2411.9575650019788,0.11373950666178671
Lao PDR,2015,30-34 years,100.50300089034606,0.005012555622462621
Lao PDR,2015,35-39 years,155.12988048203906,0.0077265286375000405
Lao PDR,2015,40-44 years,280.1793702277274,0.013911525450396395
Lao PDR,2015,45-49 years,423.21666136635025,0.02093928669317555
Lao PDR,2015,50-54 years,673.5451079523019,0.033119567333736714
Lao PDR,2015,55-59 years,1024.2926172368732,0.049935906356445195
Lao PDR,2015,60-64 years,1549.7973880459583,0.07459951602516555
Lao PDR,2015,65-69 years,2419.150700380973,0.1140593651894707
Lao PDR,2016,30-34 years,104.42254764446758,0.005207532786211421
Lao PDR,2016,35-39 years,160.4464076001259,0.007990270126567237
Lao PDR,2016,40-44 years,287.54070111915723,0.014274423115192513
Lao PDR,2016,45-49 years,429.7747444671285,0.021260308630630883
Lao PDR,2016,50-54 years,681.7143991971456,0.03351453640855407
Lao PDR,2016,55-59 years,1034.2508926688022,0.05040915187529752
Lao PDR,2016,60-64 years,1561.763964472378,0.0751538825833955
Lao PDR,2016,65-69 years,2426.7737872773355,0.11439822407637606
Lao PDR,2017,30-34 years,106.7449857644596,0.005323044081605117
Lao PDR,2017,35-39 years,163.5754817019682,0.008145464129631146
Lao PDR,2017,40-44 years,290.9624676246285,0.01444306364527421
Lao PDR,2017,45-49 years,431.68483388068387,0.02135378902236314
Lao PDR,2017,50-54 years,682.0297683157472,0.033529780701695974
Lao PDR,2017,55-59 years,1033.695844130793,0.05038278043768492
Lao PDR,2017,60-64 years,1557.2074541657362,0.07494283420671184
Lao PDR,2017,65-69 years,2404.951989772365,0.11342788409959356
Lao PDR,2018,30-34 years,109.93331705828103,0.005481600589524176
Lao PDR,2018,35-39 years,167.9841260935236,0.008364080485901178
Lao PDR,2018,40-44 years,296.2349269383497,0.01470285883906808
Lao PDR,2018,45-49 years,435.8465679965539,0.021557435047817698
Lao PDR,2018,50-54 years,685.8159751981796,0.03371277968795065
Lao PDR,2018,55-59 years,1039.6516235623878,0.05066571388561617
Lao PDR,2018,60-64 years,1560.9687420096027,0.07511705281459351
Lao PDR,2018,65-69 years,2399.4273843898222,0.11318206553295192
Lao PDR,2019,30-34 years,113.33889643006405,0.005650933058586693
Lao PDR,2019,35-39 years,172.9106403355234,0.008608320262555876
Lao PDR,2019,40-44 years,302.2778439432122,0.015000533970495653
Lao PDR,2019,45-49 years,439.93553437976294,0.021757479509617633
Lao PDR,2019,50-54 years,689.9972979193587,0.03391483626147309
Lao PDR,2019,55-59 years,1045.7412130819696,0.050954919179224095
Lao PDR,2019,60-64 years,1567.44244718844,0.07541683370007092
Lao PDR,2019,65-69 years,2401.6184925265134,0.11327956705000826
Lao PDR,2020,30-34 years,116.05303689446558,0.005785865164139273
Lao PDR,2020,35-39 years,176.75980336996693,0.008799106958104699
Lao PDR,2020,40-44 years,306.9933870177679,0.01523276043291512
Lao PDR,2020,45-49 years,442.20239749967004,0.02186836380241295
Lao PDR,2020,50-54 years,691.9103317485293,0.03400726710088559
Lao PDR,2020,55-59 years,1049.23291415748,0.05112070748564999
Lao PDR,2020,60-64 years,1569.0572717577618,0.07549159758423425
Lao PDR,2020,65-69 years,2404.1706765644385,0.11339312328035478
Lao PDR,2021,30-34 years,115.23056491487468,0.005744978318317649
Lao PDR,2021,35-39 years,175.15464853068528,0.008719550680663834
Lao PDR,2021,40-44 years,303.07142279711906,0.01503961917034884
Lao PDR,2021,45-49 years,430.71946303669046,0.02130654456596899
Lao PDR,2021,50-54 years,673.6628204767121,0.03312525962808365
Lao PDR,2021,55-59 years,1021.2312731228559,0.04979037641866042
Lao PDR,2021,60-64 years,1521.5858433065582,0.07329131642749352
Lao PDR,2021,65-69 years,2332.97727988849,0.11022032608119149
Lao PDR,2022,30-34 years,121.50086321417285,0.0060566459678766515
Lao PDR,2022,35-39 years,187.2474401812744,0.009318749210678948
Lao PDR,2022,40-44 years,323.3880948218415,0.016039728311588463
Lao PDR,2022,45-49 years,457.3593866093053,0.022609453189408275
Lao PDR,2022,50-54 years,710.8254460178332,0.03492070908561562
Lao PDR,2022,55-59 years,1072.431278626237,0.05222146560310012
Lao PDR,2022,60-64 years,1596.21276277229,0.07674798529739543
Lao PDR,2022,65-69 years,2448.7572330639955,0.11537474322836574
Lao PDR,2023,30-34 years,126.31853308162327,0.006296043978092911
Lao PDR,2023,35-39 years,195.39793298968672,0.009722403212200432
Lao PDR,2023,40-44 years,331.2748530993301,0.016427690634920392
Lao PDR,2023,45-49 years,464.91841960843584,0.022978838844422148
Lao PDR,2023,50-54 years,718.9944671141367,0.035314942155303855
Lao PDR,2023,55-59 years,1084.6074966298986,0.052798727441602904
Lao PDR,2023,60-64 years,1606.0135120495563,0.07720102824003734
Lao PDR,2023,65-69 years,2453.5543552057266,0.11558770013351627
Malaysia,1990,30-34 years,47.101972637482625,0.0023523286488827803
Malaysia,1990,35-39 years,75.54159357256901,0.003769959959053159
Malaysia,1990,40-44 years,135.51767715870275,0.006753005068915629
Malaysia,1990,45-49 years,245.0766060738046,0.012179209321560469
Malaysia,1990,50-54 years,476.6944389269574,0.023554020185428688
Malaysia,1990,55-59 years,783.2521488418969,0.038410480163933586
Malaysia,1990,60-64 years,1383.5475900390497,0.06686461990861642
Malaysia,1990,65-69 years,2240.625873966597,0.1060886683190706
Malaysia,1991,30-34 years,46.83324777876812,0.002338923903870265
Malaysia,1991,35-39 years,75.22488687799431,0.003754184141964754
Malaysia,1991,40-44 years,133.31114382541745,0.00664341615610391
Malaysia,1991,45-49 years,242.05645834823173,0.012030024290571116
