population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,22,All ages,294,All causes,3,Rate,1990,9054.638579518967,11727.102584667511,6896.4563878297495
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,9093.43322420629,11677.80025133458,6956.4748542423
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,9765.00143351668,12791.65683771756,7398.81806372594
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,9416.99675941447,12225.99220965704,7178.207766855619
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,1,Male,22,All ages,294,All causes,1,Number,1990,35538.9820588733,46562.37971479338,26890.562634616672
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,2,Female,22,All ages,294,All causes,1,Number,1990,36677.86291885452,48258.26985523897,27540.000724519567
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,1990,72216.84497772776,94095.019069776,54318.716444162375
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,1,Male,22,All ages,294,All causes,3,Rate,1990,8812.5700487026,11546.03224681993,6668.02910882522
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,2,Female,22,All ages,294,All causes,3,Rate,1990,9712.60166023827,12779.18926065007,7292.82012290933
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,1990,9247.80773177356,12049.44144462727,6955.84314251423
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,11056.35371973604,14380.804286109162,8455.4837624192
1,All Population,3,YLDs (Years Lived with Disability),19,Timor-Leste,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,12100.03634639393,15754.40022457754,9154.95258521835
