location_name,year,CMNN,Injuries,NCD,cmnn_share_pct,ncd_share_pct,injuries_share_pct,cmnn_ncd_ratio
Malaysia,2009,4908.207231557519,2656.6071098212865,20080.06768334698,17.754487890986777,72.6357510420454,9.609761066967831,0.24443180715113058
Malaysia,2010,4927.127736960622,2655.6619362661204,19974.171800459968,17.879793248124923,72.48321560972057,9.636991142154514,0.24667494533351114
Malaysia,2011,4950.837216261859,2644.572343467692,19801.90503188876,18.070520012849997,72.27681007081905,9.652669916330957,0.2500182284628215
Malaysia,2012,4949.81725478647,2618.2839498770422,19640.00309466536,18.192437078053118,72.18438623505942,9.623176686887465,0.252027315419871
Malaysia,2013,4961.291675196369,2636.0525039069244,19625.00992694604,18.22506479736767,72.09152393835396,9.68341126427836,0.2528045434710475
Malaysia,2014,5014.668339498032,2630.415381634436,19589.44894787907,18.412903942368388,71.92871339469934,9.65838266293227,0.2559882288082925
Malaysia,2015,5061.543593853586,2551.8462007955795,19692.19490716501,18.53666072024196,72.11782908958058,9.345510190177455,0.2570329827485072
Malaysia,2016,5082.412624249379,2512.623462085375,19797.22930020952,18.554188755582004,72.27306329302134,9.172747951396655,0.2567234306972234
Malaysia,2017,5117.696705327166,2424.671239464132,19818.6518480294,18.704334648630333,72.4338931739293,8.86177217744035,0.25822627818329763
Malaysia,2018,4921.448616243786,2309.7655564224056,19744.175816091632,18.244216740869486,73.19329145684327,8.562491802287257,0.24926077756220005
Malaysia,2019,4641.0059165568,2159.839965633203,19323.58049059836,17.76500601517876,73.96748244289154,8.267511541929693,0.24017318730422768
Malaysia,2020,4354.111675501273,2039.8447505529475,18974.59332137692,17.163423683461357,74.79573531119301,8.040841005345627,0.22947061904066726
Malaysia,2021,8943.497593524005,1970.644936162619,19417.812468412525,29.485397805991997,64.01767531842049,6.496926875587532,0.4605821385942743
Malaysia,2022,5283.644994551071,2117.79569265227,20153.43250034616,19.174992962545925,73.13926782813996,7.6857392093141,0.2621709723373583
